id,name,score,title,place,date,verified purch,text,upvotes,language
2403,Jessica Burr,1,one star,the United States ,20180405,True,if i give less 1 star would,4,english
2404,zman,4,four star,the United States ,20171027,True,daughter set,1,english
2405,Richard H.,1,refurbish fine broken bad,the United States ,20180127,True,there refurbish dirti broken piec crap work fair certain i could found ps4 lay side road would function better it two softwar updat behind usb port filthi look complet inoper multipl attempt instal recent download fail most due inabl machin read usb flash drive will buy,5,english
2406,Alon,1,one star,the United States ,20171221,True,come without charg cabk control 4wirelless work,4,english
2407,Brendan M.,1,this broke immedi the disc stuck i,the United States ,20180308,True,this broke immedi the disc stuck i sent ps4 fix charg 100 get fix i could return amazon caus i miss deadlin i bought xbox instead,7,english
2408,Amazon Customer,5,five star,the United States ,20171029,True,happi fast ship list,0,english
2409,Amazon Customer,5,five star,the United States ,20170612,True,good job,1,english
2410,jeramey,1,one star,the United States ,20180629,True,the system fride,3,english
2411,Christopher Pilley,1,a 300 system work within first 30 day good invest perhap microsoft solut,the United States ,20171220,True,game freez time hour soni support less help then system 30 day old 50 day today amazon replac item a 300 system work within first 30 day good invest perhap microsoft after spend almost 6 hour troubleshoot includ full softwar reinstal this work send back soni expect take around 20 day ship their custom support help polit also spoke someon amazon will assist i 19 day outsid return polici,6,english
2412,HECTOR GABRIEL MORALES ALMEIDA,1,one star,the United States ,20180117,True,bad experi ps4 lost,3,english
2413,Amazon Customer,1,bluetooth connector work,the United States ,20171113,True,my ps4 abl connect ps4 control tri troubl shoot reset button back control chang chord tri hold share ps button even safe mode differ combo noth work send back,17,english
2414,wizzard,2,good,the United States ,20171020,True,good game longer best graphic xbox one better deal equip 4k upscal game use look better ps vs xbox one not anymor develop system look,1,english
2415,Amazon Customer,5,came 20 code store i,the United States ,20170627,True,came 20 code store i tri use said expir,1,english
2416,Amazon Customer,5,fiv stars,the United States ,20170610,True,excelent,0,romanian
2417,Keith R Woodard,3,right box provid control,the United States ,20170521,True,right box provid control pair even factor reset i tri control usb port reboot game system i resolv problem apart soni support amazon ship ps4 without bad usb cabl control,11,english
2418,Jayvanni,4,four star,the United States ,20170830,True,love space,1,english
2419,JACK,3,hard drive space 1tb,the United States ,20180820,True,had miss,0,english
2420,Hasbutcu,1,one star,the United States ,20180123,True,my order lost,4,english
2421,Zahid,1,one star,the United States ,20171217,True,reciv ps4 500gb model,3,english
2422,CM,1,one star,the United States ,20180117,True,you know de wae,3,english
2423,Amazon Customer,1,scam,the United States ,20180825,True,scam dont buy,2,english
2424,jess h,1,poor servic,the United States ,20171128,True,no price match got ta pay retuen ship i,5,english
2425,Matthew McGinley (real name™),2,i figur deal,the United States ,20191010,False,the ps4 playstat 4 best graphic date mind blow graphic the consol quiet 1 tb drive unbeliev respons effici howev whole idea game ps4 commerci perpetu purchas on older system ps1 ps2 exampl bought game featur disc although may lock the way work practic give game token payment when set playstat account now buy extra game onlin mani case onlin play game soni alway watch instead complet game 49 exampl pay 29 initi game get bonus extra easter egg might pay 500 time it realli market i realiz work i immedi sold system regress back ps2 best game platform ever made contradict earlier statement i say older system safe grid soni big brother see track i like better way safer cleaner more secur cozi safe away watch eye hack could somehow break account steal financi data make target ident thiev could easili steal bank account inform that way ps4 ps5 system work everyth done onlin littl done grid away mainfram spi corpor eye go milk everi dollar i hope inform help avoid potenti financi problem victim profit thing power stop updat the game get point let play updat even physic cd this right if game finish need updat wait done instead so i mention older ps1 ps2 thousand game alreadi done system need updat need internet connect play best move one step forward three step back i hope programm write new game ps1 ps2 caus older game system reviv i hope market peopl programm shred respect custom bank navig menu option delet playstat account you call phone number tell whi realli none busi all voic command thing like alexa infin playstat get mitt deeper live pocket let sell system detach grid it much safer way,2,english
2426,Joel C. Keilson,1,scam,the United States ,20180806,True,scam,2,english
2427,AJ,3,good xbox better,the United States ,20190723,False,i ps4 xbox go direct comparison i go compar graphic two system basic ident one reason i prefer xbox ps4 xbox control feel comfort hand also i bought batteri pack control last lot longer ps4 recharg control i find i recharg ps4 control sever hour even i use day batteri die i also find xbox user interfac intuit for reason ps4 hard drive fill lot quicker i know game size instal 3 4 game ps4 hard drive almost delet demo thing i order free space i abl download dozen game xbox big one like halo 5 red dead redempt i assum someth differ oper system hard drive size the ps4 look aesthet pleas i pick feel like cheaper piec equip this next reason import i lot network issu ps4 ive lot troubl get playstat network find match onlin noth frustrat tri play game friend get disconnect i problem xbox i research lot peopl issu ps4 the one advantag ps4 share play featur share game friend i let research xbox game seem go price faster good thing playstat seen game system they lot app watch televis player xbox player far app download playstat known game system entertain system now i know playstat sold consolesbut xbox better piec equip if think buy consol might want wait next year new system come hope review help,1,english
2428,Nadhir ELADA,5,ps4 1tb consol,the United States ,20200622,False,i bought consol play game ps5 come i sold ps4 pro would alway disconnect consol work great disconnect i use system comput monitor 4k uhd graphic look nice i happi i got ps4 consol i also love slim take much space light weight i purchas pick best buy alway come item alway give 30 minut wait i get pick even though give one hour time frame,1,english
2429,Phillip,5,my initi reaction enjoy review,the United States ,20181227,False,i gave 5 i want rant want guy rate go begin these game attent disord peopl and everyon say play type game well 45 minut wait game load yeah peopl i must rage mad lunit are kid 45 minut get play game 5 second i like stupid game so move next one o lord realli anoth 45 minut what kid sit thru guess you each time i wan na tri new game i wait 45 minut whi still produc physic cd just download 14gb file what 14gb the whole game 10gb i swear make tax dollar pay ignor peopl call by definit that type person would never abl instal wire much less wait thru crap we xbox360 guess it grew dust sit becaus just absolut insan go get job retrain focus abil 45 minut start play game i go back disney becaus fast pass still slow line that a d d needless say it turn back second cd attempt the v r cool till got motion sick so novelti shelf i would rather forc one listen rant ever turn junk back fun butt who want wait this day technolog realli a game compet instant cell phone game wish could return but 600 hole ho ho brought fat cheer basterd he got ta sit thru load game like dad but hey one man opinion worthless so 5 star,0,english
2430,Outrun1986,5,best game consol market absolut,the United States ,20180415,False,best game consol market mani high qualiti game 20 even cheaper this consol everi gamer must i got one play digimon game play anywher els the interfac better ps3 i also cours system faster i problem mine yet the problem lot tv network app miss spectrum tv app miss i watch tv i buy roku access stuff would nice playstat i could save space cord entertain stand it would especi nice spectrum app miss i could watch tv playstat buy extra devic especi import sinc spectrum longer offer cabl wire plug back tv either pay expens month fee cabl box find way access app watch tv this app xbox i know playstat i buy anoth game system access app,0,english
2431,LD,2,disappoint,the United States ,20180206,False,i own ps4 sinc launch therefor paid upward 500 said realli disappoint in opinion soni realli drop ball ps4 i 35 yo own everi playstat come first ps ps2 i use 10 year issu origin ps3 ps3 slim i buy replac ps3 fat die 3 year purchas launch ps4 the god honest truth i still use ps3 slim i use ps4 even day the onli thing ps4 ps3 play ps4 game that it unless hardcor consol gamer i i most pc gamer ps4 alway total wast money i bought ps4 home theater devic everyth i expect least somewhat futur proof firmwar updat the fact play 4k blu ray stream 4k massiv disappoint i posit purchas someth els ps4 pro xbox one s roku etc order take advantag 4k tv if look one certain bother get pro,0,english
